2025-08-25 14:12:16 | streamlit_app | INFO | 🚀 Starting RAG Indexing Comparison App
2025-08-25 14:12:16 | streamlit_app | INFO | 📄 1 files uploaded: ['colpali_rag_test_table.pdf']
2025-08-25 14:12:16 | streamlit_app | INFO | 🚀 Starting RAG Indexing Comparison App
2025-08-25 14:12:16 | streamlit_app | INFO | 📄 1 files uploaded: ['colpali_rag_test_table.pdf']
2025-08-25 14:12:16 | streamlit_app | INFO | 🚀 Run comparison button clicked for query: 'Analyse the sales performance of tablet ultra in A...'
2025-08-25 14:12:16 | streamlit_app | INFO | 🆔 New comparison started with run_id: 287457da
2025-08-25 14:12:16 | streamlit_app | INFO | 🔧 Executing 4 configurations: ['openai-1536d_fixed-500c-50o_vector', 'openai-1536d_fixed-500c-50o_hybrid_a0.7', 'cohere-1536d_fixed-500c-50o_vector', 'cohere-1536d_fixed-500c-50o_hybrid_a0.7']
2025-08-25 14:12:16 | streamlit_app | INFO | 🔄 Initializing RAG pipeline...
2025-08-25 14:12:16 | rag_pipeline | INFO | 🔧 Initializing RAG Pipeline components...
2025-08-25 14:12:17 | streamlit_app | INFO | ✅ Pipeline initialized successfully
2025-08-25 14:12:17 | streamlit_app | INFO | ⚡ Starting execution for config: openai-1536d_fixed-500c-50o_vector
2025-08-25 14:12:17 | rag_pipeline | INFO | 📋 Executing config: openai-1536d_fixed-500c-50o_vector (run_id: 287457da)
2025-08-25 14:12:17 | rag_pipeline | INFO | 🔪 Chunking completed: 3 chunks in 0.00s
2025-08-25 14:12:18 | httpx | INFO | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2025-08-25 14:12:19 | rag_pipeline | INFO | 🔢 Embeddings completed: 3 chunks in 1.08s
2025-08-25 14:12:19 | httpx | INFO | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2025-08-25 14:12:21 | httpx | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-08-25 14:12:21 | streamlit_app | INFO | ✅ Config openai-1536d_fixed-500c-50o_vector completed in 3.95s
2025-08-25 14:12:22 | streamlit_app | INFO | ⚡ Starting execution for config: openai-1536d_fixed-500c-50o_hybrid_a0.7
2025-08-25 14:12:22 | rag_pipeline | INFO | 📋 Executing config: openai-1536d_fixed-500c-50o_hybrid_a0.7 (run_id: 287457da)
2025-08-25 14:12:22 | rag_pipeline | INFO | 🔪 Chunking completed: 3 chunks in 0.00s
2025-08-25 14:12:22 | httpx | INFO | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2025-08-25 14:12:22 | rag_pipeline | INFO | 🔢 Embeddings completed: 3 chunks in 0.54s
2025-08-25 14:12:23 | httpx | INFO | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2025-08-25 14:12:25 | httpx | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-08-25 14:12:25 | streamlit_app | INFO | ✅ Config openai-1536d_fixed-500c-50o_hybrid_a0.7 completed in 3.54s
2025-08-25 14:12:26 | streamlit_app | INFO | ⚡ Starting execution for config: cohere-1536d_fixed-500c-50o_vector
2025-08-25 14:12:26 | rag_pipeline | INFO | 📋 Executing config: cohere-1536d_fixed-500c-50o_vector (run_id: 287457da)
2025-08-25 14:12:26 | rag_pipeline | INFO | 🔪 Chunking completed: 3 chunks in 0.00s
2025-08-25 14:12:26 | httpx | INFO | HTTP Request: POST https://api.cohere.com/v2/embed "HTTP/1.1 200 OK"
2025-08-25 14:12:26 | rag_pipeline | INFO | 🔢 Embeddings completed: 3 chunks in 0.40s
2025-08-25 14:12:27 | httpx | INFO | HTTP Request: POST https://api.cohere.com/v2/embed "HTTP/1.1 200 OK"
2025-08-25 14:12:34 | httpx | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-08-25 14:12:34 | streamlit_app | INFO | ✅ Config cohere-1536d_fixed-500c-50o_vector completed in 8.46s
2025-08-25 14:12:35 | streamlit_app | INFO | ⚡ Starting execution for config: cohere-1536d_fixed-500c-50o_hybrid_a0.7
2025-08-25 14:12:35 | rag_pipeline | INFO | 📋 Executing config: cohere-1536d_fixed-500c-50o_hybrid_a0.7 (run_id: 287457da)
2025-08-25 14:12:35 | rag_pipeline | INFO | 🔪 Chunking completed: 3 chunks in 0.00s
2025-08-25 14:12:35 | httpx | INFO | HTTP Request: POST https://api.cohere.com/v2/embed "HTTP/1.1 200 OK"
2025-08-25 14:12:35 | rag_pipeline | INFO | 🔢 Embeddings completed: 3 chunks in 0.43s
2025-08-25 14:12:35 | httpx | INFO | HTTP Request: POST https://api.cohere.com/v2/embed "HTTP/1.1 200 OK"
2025-08-25 14:12:37 | httpx | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-08-25 14:12:37 | streamlit_app | INFO | ✅ Config cohere-1536d_fixed-500c-50o_hybrid_a0.7 completed in 2.54s
