2025-08-25 14:11:13 | streamlit_app | INFO | 🚀 Starting RAG Indexing Comparison App
2025-08-25 14:11:13 | streamlit_app | INFO | 📄 1 files uploaded: ['colpali_rag_test_table.pdf']
2025-08-25 14:11:13 | streamlit_app | INFO | 🚀 Starting RAG Indexing Comparison App
2025-08-25 14:11:13 | streamlit_app | INFO | 📄 1 files uploaded: ['colpali_rag_test_table.pdf']
2025-08-25 14:11:13 | streamlit_app | INFO | 🚀 Run comparison button clicked for query: 'Analyse the sales performance of tablet ultra in A...'
2025-08-25 14:11:13 | streamlit_app | INFO | 🆔 New comparison started with run_id: 93f461ad
2025-08-25 14:11:13 | streamlit_app | INFO | 🔧 Executing 4 configurations: ['openai-1536d_fixed-500c-50o_vector', 'openai-1536d_fixed-500c-50o_hybrid_a0.7', 'cohere-1536d_fixed-500c-50o_vector', 'cohere-1536d_fixed-500c-50o_hybrid_a0.7']
2025-08-25 14:11:13 | streamlit_app | INFO | 🔄 Initializing RAG pipeline...
2025-08-25 14:11:13 | rag_pipeline | INFO | 🔧 Initializing RAG Pipeline components...
2025-08-25 14:11:14 | streamlit_app | INFO | ✅ Pipeline initialized successfully
2025-08-25 14:11:15 | streamlit_app | INFO | ⚡ Starting execution for config: openai-1536d_fixed-500c-50o_vector
2025-08-25 14:11:15 | rag_pipeline | INFO | 📋 Executing config: openai-1536d_fixed-500c-50o_vector (run_id: 93f461ad)
2025-08-25 14:11:15 | rag_pipeline | INFO | 🔪 Chunking completed: 3 chunks in 0.00s
2025-08-25 14:11:16 | httpx | INFO | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2025-08-25 14:11:16 | rag_pipeline | INFO | 🔢 Embeddings completed: 3 chunks in 1.11s
2025-08-25 14:11:16 | httpx | INFO | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2025-08-25 14:11:19 | httpx | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-08-25 14:11:19 | streamlit_app | INFO | ✅ Config openai-1536d_fixed-500c-50o_vector completed in 3.97s
2025-08-25 14:11:19 | streamlit_app | INFO | ⚡ Starting execution for config: openai-1536d_fixed-500c-50o_hybrid_a0.7
2025-08-25 14:11:19 | rag_pipeline | INFO | 📋 Executing config: openai-1536d_fixed-500c-50o_hybrid_a0.7 (run_id: 93f461ad)
2025-08-25 14:11:19 | rag_pipeline | INFO | 🔪 Chunking completed: 3 chunks in 0.00s
2025-08-25 14:11:20 | httpx | INFO | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2025-08-25 14:11:20 | rag_pipeline | INFO | 🔢 Embeddings completed: 3 chunks in 0.60s
2025-08-25 14:11:20 | httpx | INFO | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2025-08-25 14:11:23 | httpx | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-08-25 14:11:23 | streamlit_app | INFO | ✅ Config openai-1536d_fixed-500c-50o_hybrid_a0.7 completed in 4.12s
2025-08-25 14:11:24 | streamlit_app | INFO | ⚡ Starting execution for config: cohere-1536d_fixed-500c-50o_vector
2025-08-25 14:11:24 | rag_pipeline | INFO | 📋 Executing config: cohere-1536d_fixed-500c-50o_vector (run_id: 93f461ad)
2025-08-25 14:11:24 | rag_pipeline | INFO | 🔪 Chunking completed: 3 chunks in 0.00s
2025-08-25 14:11:24 | httpx | INFO | HTTP Request: POST https://api.cohere.com/v2/embed "HTTP/1.1 200 OK"
2025-08-25 14:11:25 | rag_pipeline | INFO | 🔢 Embeddings completed: 3 chunks in 0.75s
2025-08-25 14:11:25 | httpx | INFO | HTTP Request: POST https://api.cohere.com/v2/embed "HTTP/1.1 200 OK"
2025-08-25 14:11:28 | httpx | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-08-25 14:11:28 | streamlit_app | INFO | ✅ Config cohere-1536d_fixed-500c-50o_vector completed in 3.82s
2025-08-25 14:11:28 | streamlit_app | INFO | ⚡ Starting execution for config: cohere-1536d_fixed-500c-50o_hybrid_a0.7
2025-08-25 14:11:28 | rag_pipeline | INFO | 📋 Executing config: cohere-1536d_fixed-500c-50o_hybrid_a0.7 (run_id: 93f461ad)
2025-08-25 14:11:28 | rag_pipeline | INFO | 🔪 Chunking completed: 3 chunks in 0.00s
2025-08-25 14:11:28 | httpx | INFO | HTTP Request: POST https://api.cohere.com/v2/embed "HTTP/1.1 200 OK"
2025-08-25 14:11:29 | rag_pipeline | INFO | 🔢 Embeddings completed: 3 chunks in 0.54s
2025-08-25 14:11:29 | httpx | INFO | HTTP Request: POST https://api.cohere.com/v2/embed "HTTP/1.1 200 OK"
2025-08-25 14:11:32 | httpx | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-08-25 14:11:32 | streamlit_app | INFO | ✅ Config cohere-1536d_fixed-500c-50o_hybrid_a0.7 completed in 3.62s
