2025-08-22 20:29:06 | streamlit_app | INFO | 🚀 Starting RAG Indexing Comparison App
2025-08-22 20:29:06 | streamlit_app | INFO | 📄 1 files uploaded: ['colpali_rag_test_table.pdf']
2025-08-22 20:29:06 | streamlit_app | INFO | 🚀 Run comparison button clicked for query: 'Analyse the sales performance of Tablet Ultra....'
2025-08-22 20:29:06 | streamlit_app | INFO | 🆔 New comparison started with run_id: cb78b574
2025-08-22 20:29:06 | streamlit_app | INFO | 🔧 Executing 4 configurations: ['openai-1536d_fixed-600c-50o_vector', 'openai-1536d_fixed-600c-50o_hybrid_a0.7', 'cohere-1536d_fixed-600c-50o_vector', 'cohere-1536d_fixed-600c-50o_hybrid_a0.7']
2025-08-22 20:29:06 | streamlit_app | INFO | 🔄 Initializing RAG pipeline...
2025-08-22 20:29:06 | rag_pipeline | INFO | 🔧 Initializing RAG Pipeline components...
2025-08-22 20:29:07 | streamlit_app | INFO | ✅ Pipeline initialized successfully
2025-08-22 20:29:07 | streamlit_app | INFO | ⚡ Starting execution for config: openai-1536d_fixed-600c-50o_vector
2025-08-22 20:29:07 | rag_pipeline | INFO | 📋 Executing config: openai-1536d_fixed-600c-50o_vector (run_id: cb78b574)
2025-08-22 20:29:07 | rag_pipeline | INFO | 🔪 Chunking completed: 2 chunks in 0.00s
2025-08-22 20:29:08 | httpx | INFO | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2025-08-22 20:29:08 | rag_pipeline | INFO | 🔢 Embeddings completed: 2 chunks in 0.83s
2025-08-22 20:29:09 | httpx | INFO | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2025-08-22 20:29:13 | httpx | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-08-22 20:29:13 | streamlit_app | INFO | ✅ Config openai-1536d_fixed-600c-50o_vector completed in 6.04s
2025-08-22 20:29:14 | streamlit_app | INFO | ⚡ Starting execution for config: openai-1536d_fixed-600c-50o_hybrid_a0.7
2025-08-22 20:29:14 | rag_pipeline | INFO | 📋 Executing config: openai-1536d_fixed-600c-50o_hybrid_a0.7 (run_id: cb78b574)
2025-08-22 20:29:14 | rag_pipeline | INFO | 🔪 Chunking completed: 2 chunks in 0.00s
2025-08-22 20:29:15 | httpx | INFO | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2025-08-22 20:29:15 | rag_pipeline | INFO | 🔢 Embeddings completed: 2 chunks in 0.79s
2025-08-22 20:29:15 | httpx | INFO | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2025-08-22 20:29:20 | httpx | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-08-22 20:29:20 | streamlit_app | INFO | ✅ Config openai-1536d_fixed-600c-50o_hybrid_a0.7 completed in 6.55s
2025-08-22 20:29:21 | streamlit_app | INFO | ⚡ Starting execution for config: cohere-1536d_fixed-600c-50o_vector
2025-08-22 20:29:21 | rag_pipeline | INFO | 📋 Executing config: cohere-1536d_fixed-600c-50o_vector (run_id: cb78b574)
2025-08-22 20:29:21 | rag_pipeline | INFO | 🔪 Chunking completed: 2 chunks in 0.00s
2025-08-22 20:29:21 | httpx | INFO | HTTP Request: POST https://api.cohere.com/v2/embed "HTTP/1.1 200 OK"
2025-08-22 20:29:21 | rag_pipeline | INFO | 🔢 Embeddings completed: 2 chunks in 0.55s
2025-08-22 20:29:22 | httpx | INFO | HTTP Request: POST https://api.cohere.com/v2/embed "HTTP/1.1 200 OK"
2025-08-22 20:29:27 | httpx | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-08-22 20:29:27 | streamlit_app | INFO | ✅ Config cohere-1536d_fixed-600c-50o_vector completed in 6.16s
2025-08-22 20:29:27 | streamlit_app | INFO | ⚡ Starting execution for config: cohere-1536d_fixed-600c-50o_hybrid_a0.7
2025-08-22 20:29:27 | rag_pipeline | INFO | 📋 Executing config: cohere-1536d_fixed-600c-50o_hybrid_a0.7 (run_id: cb78b574)
2025-08-22 20:29:27 | rag_pipeline | INFO | 🔪 Chunking completed: 2 chunks in 0.00s
2025-08-22 20:29:28 | httpx | INFO | HTTP Request: POST https://api.cohere.com/v2/embed "HTTP/1.1 200 OK"
2025-08-22 20:29:28 | rag_pipeline | INFO | 🔢 Embeddings completed: 2 chunks in 0.38s
2025-08-22 20:29:28 | httpx | INFO | HTTP Request: POST https://api.cohere.com/v2/embed "HTTP/1.1 200 OK"
2025-08-22 20:29:33 | httpx | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-08-22 20:29:33 | streamlit_app | INFO | ✅ Config cohere-1536d_fixed-600c-50o_hybrid_a0.7 completed in 5.19s
