2025-08-22 01:07:16 | streamlit_app | INFO | 🚀 Starting RAG Indexing Comparison App
2025-08-22 01:07:16 | streamlit_app | INFO | 📄 1 files uploaded: ['Test Confluence and Jira Tickets.docx']
2025-08-22 01:07:16 | streamlit_app | INFO | 🚀 Run comparison button clicked for query: 'What are the Confluence articles we have?...'
2025-08-22 01:07:16 | streamlit_app | INFO | 🔧 Executing 8 configurations: ['openai-1536d_fixed-500c-50o_vector', 'openai-1536d_fixed-500c-50o_hybrid_a0.3', 'openai-1536d_fixed-500c-50o_hybrid_a0.5', 'openai-1536d_fixed-500c-50o_hybrid_a0.7', 'cohere-1536d_fixed-500c-50o_vector', 'cohere-1536d_fixed-500c-50o_hybrid_a0.3', 'cohere-1536d_fixed-500c-50o_hybrid_a0.5', 'cohere-1536d_fixed-500c-50o_hybrid_a0.7']
2025-08-22 01:07:16 | streamlit_app | INFO | 🔄 Initializing RAG pipeline...
2025-08-22 01:07:16 | rag_pipeline | INFO | 🔧 Initializing RAG Pipeline components...
2025-08-22 01:07:17 | streamlit_app | INFO | ✅ Pipeline initialized successfully
2025-08-22 01:07:18 | streamlit_app | INFO | ⚡ Starting execution for config: openai-1536d_fixed-500c-50o_vector
2025-08-22 01:07:18 | rag_pipeline | INFO | 📋 Executing config: openai-1536d_fixed-500c-50o_vector (run_id: 9e0dcd9b)
2025-08-22 01:07:18 | rag_pipeline | INFO | 🔪 Chunking completed: 49 chunks in 0.00s
2025-08-22 01:07:19 | httpx | INFO | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2025-08-22 01:07:20 | rag_pipeline | INFO | 🔢 Embeddings completed: 49 chunks in 2.12s
2025-08-22 01:07:22 | httpx | INFO | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2025-08-22 01:07:23 | httpx | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-08-22 01:07:23 | streamlit_app | INFO | ✅ Config openai-1536d_fixed-500c-50o_vector completed in 5.05s
2025-08-22 01:07:23 | streamlit_app | INFO | ⚡ Starting execution for config: openai-1536d_fixed-500c-50o_hybrid_a0.3
2025-08-22 01:07:23 | rag_pipeline | INFO | 📋 Executing config: openai-1536d_fixed-500c-50o_hybrid_a0.3 (run_id: d9aa3b76)
2025-08-22 01:07:23 | rag_pipeline | INFO | 🔪 Chunking completed: 49 chunks in 0.00s
2025-08-22 01:07:24 | httpx | INFO | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2025-08-22 01:07:25 | rag_pipeline | INFO | 🔢 Embeddings completed: 49 chunks in 1.78s
2025-08-22 01:07:26 | httpx | INFO | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2025-08-22 01:07:27 | httpx | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-08-22 01:07:27 | streamlit_app | INFO | ✅ Config openai-1536d_fixed-500c-50o_hybrid_a0.3 completed in 3.59s
2025-08-22 01:07:27 | streamlit_app | INFO | ⚡ Starting execution for config: openai-1536d_fixed-500c-50o_hybrid_a0.5
2025-08-22 01:07:27 | rag_pipeline | INFO | 📋 Executing config: openai-1536d_fixed-500c-50o_hybrid_a0.5 (run_id: 53b02581)
2025-08-22 01:07:27 | rag_pipeline | INFO | 🔪 Chunking completed: 49 chunks in 0.00s
2025-08-22 01:07:29 | httpx | INFO | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2025-08-22 01:07:30 | rag_pipeline | INFO | 🔢 Embeddings completed: 49 chunks in 2.47s
2025-08-22 01:07:30 | httpx | INFO | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2025-08-22 01:07:32 | httpx | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-08-22 01:07:32 | streamlit_app | INFO | ✅ Config openai-1536d_fixed-500c-50o_hybrid_a0.5 completed in 5.13s
2025-08-22 01:07:33 | streamlit_app | INFO | ⚡ Starting execution for config: openai-1536d_fixed-500c-50o_hybrid_a0.7
2025-08-22 01:07:33 | rag_pipeline | INFO | 📋 Executing config: openai-1536d_fixed-500c-50o_hybrid_a0.7 (run_id: e22dcd42)
2025-08-22 01:07:33 | rag_pipeline | INFO | 🔪 Chunking completed: 49 chunks in 0.00s
2025-08-22 01:07:33 | httpx | INFO | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2025-08-22 01:07:34 | rag_pipeline | INFO | 🔢 Embeddings completed: 49 chunks in 1.51s
2025-08-22 01:07:35 | httpx | INFO | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2025-08-22 01:07:35 | httpx | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-08-22 01:07:35 | streamlit_app | INFO | ✅ Config openai-1536d_fixed-500c-50o_hybrid_a0.7 completed in 2.78s
2025-08-22 01:07:36 | streamlit_app | INFO | ⚡ Starting execution for config: cohere-1536d_fixed-500c-50o_vector
2025-08-22 01:07:36 | rag_pipeline | INFO | 📋 Executing config: cohere-1536d_fixed-500c-50o_vector (run_id: 46b6e67e)
2025-08-22 01:07:36 | rag_pipeline | INFO | 🔪 Chunking completed: 49 chunks in 0.00s
2025-08-22 01:07:36 | httpx | INFO | HTTP Request: POST https://api.cohere.com/v2/embed "HTTP/1.1 200 OK"
2025-08-22 01:07:37 | rag_pipeline | INFO | 🔢 Embeddings completed: 49 chunks in 1.61s
2025-08-22 01:07:38 | httpx | INFO | HTTP Request: POST https://api.cohere.com/v2/embed "HTTP/1.1 200 OK"
2025-08-22 01:07:39 | httpx | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-08-22 01:07:39 | streamlit_app | INFO | ✅ Config cohere-1536d_fixed-500c-50o_vector completed in 3.69s
2025-08-22 01:07:40 | streamlit_app | INFO | ⚡ Starting execution for config: cohere-1536d_fixed-500c-50o_hybrid_a0.3
