2025-08-22 14:29:05 | streamlit_app | INFO | 🚀 Starting RAG Indexing Comparison App
2025-08-22 14:29:05 | streamlit_app | INFO | Documents uploaded: 1 files: ['Test Confluence and Jira Tickets.docx']
2025-08-22 14:29:05 | streamlit_app | INFO | Run comparison button clicked for query: 'What are the Confluence articles we have?...'
2025-08-22 14:29:05 | streamlit_app | INFO | New comparison started with run_id: 1cb1970a
2025-08-22 14:29:05 | streamlit_app | INFO | Executing 4 configurations: ['openai-1536d_fixed-500c-50o_vector', 'openai-1536d_fixed-500c-50o_hybrid_a0.7', 'cohere-1536d_fixed-500c-50o_vector', 'cohere-1536d_fixed-500c-50o_hybrid_a0.7']
2025-08-22 14:29:05 | streamlit_app | INFO | Initializing RAG pipeline...
2025-08-22 14:29:05 | rag_pipeline | INFO | 🔧 Initializing RAG Pipeline components...
2025-08-22 14:29:07 | streamlit_app | INFO | Pipeline initialized successfully
2025-08-22 14:29:07 | streamlit_app | INFO | ⚡ Starting execution for config: openai-1536d_fixed-500c-50o_vector
2025-08-22 14:29:07 | rag_pipeline | INFO | 📋 Executing config: openai-1536d_fixed-500c-50o_vector (run_id: 1cb1970a)
2025-08-22 14:29:07 | rag_pipeline | INFO | 🔪 Chunking completed: 49 chunks in 0.00s
2025-08-22 14:29:08 | httpx | INFO | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2025-08-22 14:29:09 | rag_pipeline | INFO | 🔢 Embeddings completed: 49 chunks in 1.67s
2025-08-22 14:29:09 | httpx | INFO | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2025-08-22 14:29:10 | httpx | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-08-22 14:29:10 | streamlit_app | INFO | ✅ Config openai-1536d_fixed-500c-50o_vector completed in 3.18s
2025-08-22 14:29:11 | streamlit_app | INFO | ⚡ Starting execution for config: openai-1536d_fixed-500c-50o_hybrid_a0.7
2025-08-22 14:29:11 | rag_pipeline | INFO | 📋 Executing config: openai-1536d_fixed-500c-50o_hybrid_a0.7 (run_id: 1cb1970a)
2025-08-22 14:29:11 | rag_pipeline | INFO | 🔪 Chunking completed: 49 chunks in 0.00s
2025-08-22 14:29:12 | httpx | INFO | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2025-08-22 14:29:12 | rag_pipeline | INFO | 🔢 Embeddings completed: 49 chunks in 1.67s
2025-08-22 14:29:13 | httpx | INFO | HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2025-08-22 14:29:14 | httpx | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-08-22 14:29:14 | streamlit_app | INFO | ✅ Config openai-1536d_fixed-500c-50o_hybrid_a0.7 completed in 2.93s
2025-08-22 14:29:14 | streamlit_app | INFO | ⚡ Starting execution for config: cohere-1536d_fixed-500c-50o_vector
2025-08-22 14:29:14 | rag_pipeline | INFO | 📋 Executing config: cohere-1536d_fixed-500c-50o_vector (run_id: 1cb1970a)
2025-08-22 14:29:14 | rag_pipeline | INFO | 🔪 Chunking completed: 49 chunks in 0.00s
2025-08-22 14:29:14 | httpx | INFO | HTTP Request: POST https://api.cohere.com/v2/embed "HTTP/1.1 200 OK"
2025-08-22 14:29:15 | rag_pipeline | INFO | 🔢 Embeddings completed: 49 chunks in 1.28s
2025-08-22 14:29:16 | httpx | INFO | HTTP Request: POST https://api.cohere.com/v2/embed "HTTP/1.1 200 OK"
2025-08-22 14:29:16 | httpx | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-08-22 14:29:16 | streamlit_app | INFO | ✅ Config cohere-1536d_fixed-500c-50o_vector completed in 2.44s
2025-08-22 14:29:17 | streamlit_app | INFO | ⚡ Starting execution for config: cohere-1536d_fixed-500c-50o_hybrid_a0.7
2025-08-22 14:29:17 | rag_pipeline | INFO | 📋 Executing config: cohere-1536d_fixed-500c-50o_hybrid_a0.7 (run_id: 1cb1970a)
2025-08-22 14:29:17 | rag_pipeline | INFO | 🔪 Chunking completed: 49 chunks in 0.00s
2025-08-22 14:29:17 | httpx | INFO | HTTP Request: POST https://api.cohere.com/v2/embed "HTTP/1.1 200 OK"
2025-08-22 14:29:19 | rag_pipeline | INFO | 🔢 Embeddings completed: 49 chunks in 1.70s
2025-08-22 14:29:19 | httpx | INFO | HTTP Request: POST https://api.cohere.com/v2/embed "HTTP/1.1 200 OK"
2025-08-22 14:29:20 | httpx | INFO | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-08-22 14:29:20 | streamlit_app | INFO | ✅ Config cohere-1536d_fixed-500c-50o_hybrid_a0.7 completed in 3.55s
